Name	Contrast	Age	Time from diagnosis	Sign	Significance	Comment	Population	N Case	N Control	Author	Year	Journal	Source	URL	Authors
TG(49:3)	AB+/AB-	0-2 y		1	p < 0.05		Germany	13	13	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(50:2)	AB+/AB-	0-2 y		1	p < 0.05		Germany	13	13	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:2)	AB+/AB-	0-2 y		1	p < 0.05		Germany	13	13	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:3)	AB+/AB-	0-2 y			p < 0.05	Sign not readable	Germany	13	13	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:4)	AB+/AB-	0-2 y		1	p < 0.05		Germany	13	13	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
															
Cer(d18:1/22:6)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
DG(33:5)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
LysoPC(18:3)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PC(34:3)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PC(36:4)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PC(36:5)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PC(38:5)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PC(40:7)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
PE(34:4e)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(16:0/18:1/16:0)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(49:3)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(50:2)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:2)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:3)	AB+/AB-	>= 8 y		1	p < 0.05		Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
TG(55:4)	AB+/AB-	>= 8 y				Not significant	Germany	22	22	Pflueger	2011	Diabetes	Supplementary Table 3	https://doi.org/10.2337/db10-1652	"Maren Pflueger, Tuulikki Seppänen-Laakso, Tapani Suortti, Tuulia Hyötyläinen, Peter Achenbach, Ezio Bonifacio, Matej Oreši?, Anette-G. Ziegler"
															
LPC(14:0)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPC(18:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPC(18:3)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPC(20:5)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPC(22:6)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(30:0)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(32:0)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(32:1)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(32:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(34:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(36:4)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(36:5)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PC(16:0e/18:2) or PC(16:0p/18:1)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(16:0/7:1)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(16:0/Hydroxy-18:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(1-16:0/2-Hydroxy-18:3)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(16:0/Hydroperoxy-18:3)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
"Oxidized PC(1-18:0/2-C7-oxo)	"	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(18:0/Hydroxy-18:3)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
Oxidized PC(1-20:0/2-C7-oxo)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPE(16:0)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
LPE(18:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
PE(36:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
TG(46:1)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
TG(56:2)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
CE(20:5)	T1D/CTR	10-29 y	Recent-onset	1	adj p < 0.05		USA	10	10	Sorensen	2010	Clinical Biochemistry	Table 4	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2919299/ 	"Christina M. Sorensen, Jie Ding, Qibin Zhang, Thierry Alquier, Rui Zhao, Patricia W. Mueller, Richard D. Smith, Thomas O. Metz"
															
CE(18:1)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6 	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
Cer(d18:1/22:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6 	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
Cer(d18:1/23:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
Cer(d18:1/24:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
LPC(18:0)	P1Ab/CTR	1 y		-1	p < 0.05		Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
LPC(18:2)	P1Ab/CTR	1 y		-1	p < 0.05		Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(30:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(32:1)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(35:3)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(36:3)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(36:4)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(38:3)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(38:4)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(38:5)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(40:5)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(O-32:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(O-36:5)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(O-38:4)/PC(P38:3)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(O-38:5)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(O-40:5)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PC(P-18:0/22:6)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
PI(18:0/20:4)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
SM(d18:1/24:0)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
SM(d41:1)	P1Ab/CTR	1 y					Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
TG(14:0/18:2/18:2)	P1Ab/CTR	1 y		-1	p < 0.05		Finland			Sen	2020	Diabetologia	Figure 1	https://doi.org/10.1007/s00125-020-05107-6	"Partho Sen, Alex M. Dickens, María Asunción López-Bascón, Tuomas Lindeman, Esko Kemppainen, Santosh Lamichhane, Tuukka Rönkkö, Jorma Ilonen, Jorma Toppari, Riitta Veijola, Heikki Hyöty, Tuulia Hyötyläinen, Mikael Knip, Matej Oreši? "
